sample_name	animal_id	barcodeid	captive_wild	collection_timestamp	collector	common_name	corrected_species_name	country	dataset	description	diet_category_12	diet_category_3	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	group_id	group_individual_id	healthy	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scietific_nam	host_subject_id	latitude	life_stage	longitude	ncbi_taxon_id	oldsampleid	physical_specimen_location	physical_specimen_remaining	preservative	qiita_study_id	sample	sample_type	scientific_name	sex	species_name	taxon_id	taxonomy_species	class	order	family	genus
11166.fmnh.1177	MLW-4496		wild	2014	FMNH	Domestic duck	Cairina_moschata	Malawi	FMNH birds	fmnh.1177 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	domestic duck	not collected	Cairina moschata	MLW.4496	32.84	unknown	-117.25	8855	1177	FMNH	False	frozen	11166	1177	feces	gut metagenome	male	Cairina_moschata	749906	Cairina moschata	Aves	Anseriformes	Anatidae	Cairina
11166.fmnh.1181	MLW-4500		wild	2014	FMNH	Grayish Eagle Owl	Bubo_lacteus	Malawi	FMNH birds	fmnh.1181 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	grayish eagle owl	not collected	Bubo lacteus	MLW.4500	32.84	unknown	-117.25	126804	1181	FMNH	False	frozen	11166	1181	feces	gut metagenome	male	Bubo_lacteus	749906	Bubo lacteus	Aves	Strigiformes	Strigidae	Bubo
11166.fmnh.1183	MLW-4502		wild	2014	FMNH	African Grey Hornbill	Tockus_nasutus	Malawi	FMNH birds	fmnh.1183 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	African grey hornbill	not collected	Tockus nasutus	MLW.4502	32.84	unknown	-117.25	118205	1183	FMNH	False	frozen	11166	1183	feces	gut metagenome	male	Tockus_nasutus	749906	Tockus nasutus	Aves	Bucerotiformes	Bucerotidae	Tockus
11166.fmnh.1184	MLW-4503		wild	2014	FMNH	African Grey Hornbill	Tockus_nasutus	Malawi	FMNH birds	fmnh.1184 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	African grey hornbill	not collected	Tockus nasutus	MLW.4503	32.84	unknown	-117.25	118205	1184	FMNH	False	frozen	11166	1184	feces	gut metagenome	female	Tockus_nasutus	749906	Tockus nasutus	Aves	Bucerotiformes	Bucerotidae	Tockus
11166.fmnh.1188	MLW-4507		wild	2014	FMNH	Cape Turtle_Dove	Streptopelia_capicola	Malawi	FMNH birds	fmnh.1188 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Cape turtle dove	not collected	Streptopelia capicola	MLW.4507	32.84	unknown	-117.25	135634	1188	FMNH	False	frozen	11166	1188	feces	gut metagenome	female	Streptopelia_capicola	749906	Streptopelia capicola	Aves	Columbiformes	Columbidae	Streptopelia
11166.fmnh.1189	MLW-4508		wild	2014	FMNH	Cape Turtle_Dove	Streptopelia_capicola	Malawi	FMNH birds	fmnh.1189 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Cape turtle dove	not collected	Streptopelia capicola	MLW.4508	32.84	unknown	-117.25	135634	1189	FMNH	False	frozen	11166	1189	feces	gut metagenome	male	Streptopelia_capicola	749906	Streptopelia capicola	Aves	Columbiformes	Columbidae	Streptopelia
11166.fmnh.1190	MLW-4509		wild	2014	FMNH	Gray_olive Greenbul	Phyllastrephus_cerviniventris	Malawi	FMNH birds	fmnh.1190 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	gray olive greenbul	not collected	Phyllastrephus cerviniventris	MLW.4509	32.84	unknown	-117.25	447929	1190	FMNH	False	frozen	11166	1190	feces	gut metagenome	male	Phyllastrephus_cerviniventris	749906	Phyllastrephus cerviniventris	Aves	Passeriformes	Pycnonotidae	Phyllastrephus
11166.fmnh.1192	MLW-4511		wild	2014	FMNH	Gray_olive Greenbul	Phyllastrephus_cerviniventris	Malawi	FMNH birds	fmnh.1192 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	gray olive greenbul	not collected	Phyllastrephus cerviniventris	MLW.4511	32.84	unknown	-117.25	447929	1192	FMNH	False	frozen	11166	1192	feces	gut metagenome	male	Phyllastrephus_cerviniventris	749906	Phyllastrephus cerviniventris	Aves	Passeriformes	Pycnonotidae	Phyllastrephus
11166.fmnh.1193	MLW-4512		wild	2014	FMNH	Green_backed Camaroptera	Camaroptera_brachyura	Malawi	FMNH birds	fmnh.1193 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	green-backed camaroptera	not collected	Camaroptera brachyura	MLW.4512	32.84	unknown	-117.25	315542	1193	FMNH	False	frozen	11166	1193	feces	gut metagenome	female	Camaroptera_brachyura	749906	Camaroptera brachyura	Aves	Passeriformes	Cisticolidae	Camaroptera
11166.fmnh.1197	MLW-4516		wild	2014	FMNH	Tropical Boubou	Laniarius_ferrugineus	Malawi	FMNH birds	fmnh.1197 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	tropical boubou	not collected	Laniarius ferrugineus	MLW.4516	32.84	unknown	-117.25	125280	1197	FMNH	False	frozen	11166	1197	feces	gut metagenome	female	Laniarius_ferrugineus	749906	Laniarius ferrugineus	Aves	Passeriformes	Malaconotidae	Laniarius
11166.fmnh.1198	MLW-4517		wild	2014	FMNH	Peters_s Twinspot	Hypargos_niveoguttatus	Malawi	FMNH birds	fmnh.1198 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Peters s Twinspot	not collected	Hypargos niveoguttatus	MLW.4517	32.84	unknown	-117.25	187433	1198	FMNH	False	frozen	11166	1198	feces	gut metagenome	female	Hypargos_niveoguttatus	749906	Hypargos niveoguttatus	Aves	Passeriformes	Estrildidae	Hypargos
11166.fmnh.1199	MLW-4518		wild	2014	FMNH	Dark_capped Bulbul	Pycnonotus_barbatus	Malawi	FMNH birds	fmnh.1199 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	dark capped bulbul	not collected	Pycnonotus barbatus	MLW.4518	32.84	unknown	-117.25	175013	1199	FMNH	False	frozen	11166	1199	feces	gut metagenome	male	Pycnonotus_barbatus	749906	Pycnonotus barbatus	Aves	Passeriformes	Pycnonotidae	Pycnonotus
11166.fmnh.1201	MLW-4520		wild	2014	FMNH	Yellow Bishop	Euplectes_capensis	Malawi	FMNH birds	fmnh.1201 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	yellow bishop	not collected	Euplectes capensis	MLW.4520	32.84	unknown	-117.25	441675	1201	FMNH	False	frozen	11166	1201	feces	gut metagenome	female	Euplectes_capensis	749906	Euplectes capensis	Aves	Passeriformes	Ploceidae	Euplectes
11166.fmnh.1203	MLW-4522		wild	2014	FMNH	Green_backed Camaroptera	Camaroptera_brachyura	Malawi	FMNH birds	fmnh.1203 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	green-backed camaroptera	not collected	Camaroptera brachyura	MLW.4522	32.84	unknown	-117.25	315542	1203	FMNH	False	frozen	11166	1203	feces	gut metagenome	male	Camaroptera_brachyura	749906	Camaroptera brachyura	Aves	Passeriformes	Cisticolidae	Camaroptera
11166.fmnh.1206	MLW-4525		wild	2014	FMNH	Peters_s Twinspot	Hypargos_niveoguttatus	Malawi	FMNH birds	fmnh.1206 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Peters s Twinspot	not collected	Hypargos niveoguttatus	MLW.4525	32.84	unknown	-117.25	187433	1206	FMNH	False	frozen	11166	1206	feces	gut metagenome	male	Hypargos_niveoguttatus	749906	Hypargos niveoguttatus	Aves	Passeriformes	Estrildidae	Hypargos
11166.fmnh.1207	MLW-4526		wild	2014	FMNH	Peters_s Twinspot	Hypargos_niveoguttatus	Malawi	FMNH birds	fmnh.1207 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Peters s Twinspot	not collected	Hypargos niveoguttatus	MLW.4526	32.84	unknown	-117.25	187433	1207	FMNH	False	frozen	11166	1207	feces	gut metagenome	female	Hypargos_niveoguttatus	749906	Hypargos niveoguttatus	Aves	Passeriformes	Estrildidae	Hypargos
11166.fmnh.1209	MLW-4528		wild	2014	FMNH	Dark_capped Bulbul	Pycnonotus_barbatus	Malawi	FMNH birds	fmnh.1209 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	dark capped bulbul	not collected	Pycnonotus barbatus	MLW.4528	32.84	unknown	-117.25	175013	1209	FMNH	False	frozen	11166	1209	feces	gut metagenome	female	Pycnonotus_barbatus	749906	Pycnonotus barbatus	Aves	Passeriformes	Pycnonotidae	Pycnonotus
11166.fmnh.1212	MLW-4535		wild	2014	FMNH	Collared Sunbird	Anthreptes_collaris	Malawi	FMNH birds	fmnh.1212 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	collared sunbird	not collected	Anthreptes collaris	MLW.4535	32.84	unknown	-117.25	208075	1212	FMNH	False	frozen	11166	1212	feces	gut metagenome	female	Anthreptes_collaris	749906	Anthreptes collaris	Aves	Passeriformes	Nectariniidae	Anthreptes
11166.fmnh.1214	MLW-4537		wild	2014	FMNH	Red_faced Cisticola	Cisticola_erythrops	Malawi	FMNH birds	fmnh.1214 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	red faced cisticola	not collected	Cisticola erythrops	MLW.4537	32.84	unknown	-117.25	1200311	1214	FMNH	False	frozen	11166	1214	feces	gut metagenome	male	Cisticola_erythrops	749906	Cisticola erythrops	Aves	Passeriformes	Cisticolidae	Cisticola
11166.fmnh.1215	MLW-4538		wild	2014	FMNH	Collared Sunbird	Anthreptes_collaris	Malawi	FMNH birds	fmnh.1215 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	collared sunbird	not collected	Anthreptes collaris	MLW.4538	32.84	unknown	-117.25	208075	1215	FMNH	False	frozen	11166	1215	feces	gut metagenome	male	Anthreptes_collaris	749906	Anthreptes collaris	Aves	Passeriformes	Nectariniidae	Anthreptes
11166.fmnh.1216	MLW-4539		wild	2014	FMNH	Green_backed Camaroptera	Camaroptera_brachyura	Malawi	FMNH birds	fmnh.1216 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	green-backed camaroptera	not collected	Camaroptera brachyura	MLW.4539	32.84	unknown	-117.25	315542	1216	FMNH	False	frozen	11166	1216	feces	gut metagenome	male	Camaroptera_brachyura	749906	Camaroptera brachyura	Aves	Passeriformes	Cisticolidae	Camaroptera
11166.fmnh.1222	MLW-4546		wild	2014	FMNH	Blue_gray Flycatcher	Muscicapa_caerulescens	Malawi	FMNH birds	fmnh.1222 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	blue grayflycatcher	not collected	Muscicapa caerulescens	MLW.4546	32.84	unknown	-117.25	228303	1222	FMNH	False	frozen	11166	1222	feces	gut metagenome	female	Muscicapa_caerulescens	749906	Muscicapa caerulescens	Aves	Passeriformes	Muscicapidae	Muscicapa
11166.fmnh.1223	MLW-4547		wild	2014	FMNH	Green_backed Camaroptera	Camaroptera_brachyura	Malawi	FMNH birds	fmnh.1223 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	green-backed camaroptera	not collected	Camaroptera brachyura	MLW.4547	32.84	unknown	-117.25	315542	1223	FMNH	False	frozen	11166	1223	feces	gut metagenome	male	Camaroptera_brachyura	749906	Camaroptera brachyura	Aves	Passeriformes	Cisticolidae	Camaroptera
11166.fmnh.1233	MLW-4557		wild	2014	FMNH	Green_backed Camaroptera	Camaroptera_brachyura	Malawi	FMNH birds	fmnh.1233 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	green-backed camaroptera	not collected	Camaroptera brachyura	MLW.4557	32.84	unknown	-117.25	315542	1233	FMNH	False	frozen	11166	1233	feces	gut metagenome	not collected	Camaroptera_brachyura	749906	Camaroptera brachyura	Aves	Passeriformes	Cisticolidae	Camaroptera
11166.fmnh.1235	MLW-4559		wild	2014	FMNH	Magpie Mannakin	Lonchura_fringilloides	Malawi	FMNH birds	fmnh.1235 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	magpie mannakin	not collected	Lonchura fringilloides	MLW.4559	32.84	unknown	-117.25	247805	1235	FMNH	False	frozen	11166	1235	feces	gut metagenome	female	Lonchura_fringilloides	749906	Lonchura fringilloides	Aves	Passeriformes	Estrildidae	Spermestes
11166.fmnh.1236	MLW-4560		wild	2014	FMNH	Jameson_s Firefinch	Lagonosticta_rhodopareia	Malawi	FMNH birds	fmnh.1236 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Jamesons firefinch	not collected	Lagonosticta rhodopareia	MLW.4560	32.84	unknown	-117.25	247515	1236	FMNH	False	frozen	11166	1236	feces	gut metagenome	male	Lagonosticta_rhodopareia	749906	Lagonosticta rhodopareia	Aves	Passeriformes	Estrildidae	Lagonosticta
11166.fmnh.1239	MLW-4563		wild	2014	FMNH	Peters_s Twinspot	Hypargos_niveoguttatus	Malawi	FMNH birds	fmnh.1239 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	Peters s Twinspot	not collected	Hypargos niveoguttatus	MLW.4563	32.84	unknown	-117.25	187433	1239	FMNH	False	frozen	11166	1239	feces	gut metagenome	male	Hypargos_niveoguttatus	749906	Hypargos niveoguttatus	Aves	Passeriformes	Estrildidae	Hypargos
11166.fmnh.1247	MLW-4572		wild	2014	FMNH	Pearl_spotted Owlet	Glaucidium_perlatum	Malawi	FMNH birds	fmnh.1247 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	pearl spotted owlet	not collected	Glaucidium perlatum	MLW.4572	32.84	unknown	-117.25	69937	1247	FMNH	False	frozen	11166	1247	feces	gut metagenome	male	Glaucidium_perlatum	749906	Glaucidium perlatum	Aves	Strigiformes	Strigidae	Glaucidium
11166.fmnh.1249	MLW-4574		wild	2014	FMNH	Spectacled Weaver	Ploceus_ocularis	Malawi	FMNH birds	fmnh.1249 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	spectacled weaver	not collected	Ploceus ocularis	MLW.4574	32.84	unknown	-117.25	187443	1249	FMNH	False	frozen	11166	1249	feces	gut metagenome	male	Ploceus_ocularis	749906	Ploceus ocularis	Aves	Passeriformes	Ploceidae	Ploceus
11166.fmnh.1253	MLW-4578		wild	2014	FMNH	Green_backed Camaroptera	Camaroptera_brevicaudata	Malawi	FMNH birds	fmnh.1253 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	green-backed camaroptera	not collected	Camaroptera brevicaudata	MLW.4578	32.84	unknown	-117.25	98121	1253	FMNH	False	frozen	11166	1253	feces	gut metagenome	male	Camaroptera_brevicaudata	749906	Camaroptera brevicaudata	Aves	Passeriformes	Cisticolidae	Camaroptera
11166.fmnh.1255	MLW-4580		wild	2014	FMNH	African Pipit	Anthus_novaeseelandiae	Malawi	FMNH birds	fmnh.1255 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	African pipit	not collected	Anthus novaeseelandiae	MLW.4580	32.84	unknown	-117.25	1108006	1255	FMNH	False	frozen	11166	1255	feces	gut metagenome	male	Anthus_novaeseelandiae	749906	Anthus novaeseelandiae	Aves	Passeriformes	Motacillidae	Anthus
11166.fmnh.1257	MLW-4583		wild	2014	FMNH	Blue_gray Flycatcher	Muscicapa_caerulescens	Malawi	FMNH birds	fmnh.1257 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	blue grayflycatcher	not collected	Muscicapa caerulescens	MLW.4583	32.84	unknown	-117.25	228303	1257	FMNH	False	frozen	11166	1257	feces	gut metagenome	not collected	Muscicapa_caerulescens	749906	Muscicapa caerulescens	Aves	Passeriformes	Muscicapidae	Muscicapa
11166.fmnh.1258	MLW-4584		wild	2014	FMNH	Familiar Chat	Cercomela_familiaris	Malawi	FMNH birds	fmnh.1258 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	familiar chat	not collected	Cercomela familiaris	MLW.4584	32.84	unknown	-117.25	693026	1258	FMNH	False	frozen	11166	1258	feces	gut metagenome	male	Cercomela_familiaris	749906	Cercomela familiaris	Aves	Passeriformes	Muscicapidae	Cercomela
11166.fmnh.1259	MLW-4585		wild	2014	FMNH	Familiar Chat	Cercomela_familiaris	Malawi	FMNH birds	fmnh.1259 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	familiar chat	not collected	Cercomela familiaris	MLW.4585	32.84	unknown	-117.25	693026	1259	FMNH	False	frozen	11166	1259	feces	gut metagenome	female	Cercomela_familiaris	749906	Cercomela familiaris	Aves	Passeriformes	Muscicapidae	Cercomela
11166.fmnh.1260	MLW-4586		wild	2014	FMNH	Familiar Chat	Cercomela_familiaris	Malawi	FMNH birds	fmnh.1260 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	familiar chat	not collected	Cercomela familiaris	MLW.4586	32.84	unknown	-117.25	693026	1260	FMNH	False	frozen	11166	1260	feces	gut metagenome	male	Cercomela_familiaris	749906	Cercomela familiaris	Aves	Passeriformes	Muscicapidae	Cercomela
11166.fmnh.1261	MLW-4587		wild	2014	FMNH	Familiar Chat	Cercomela_familiaris	Malawi	FMNH birds	fmnh.1261 gut sample			True	193	Host-asssociated	Animal	Animal distal gut	dense settlement biome	animal-associated habitat	feces	host-associated			unknown	UBERON:feces	UBERON:feces	UBERON:feces	familiar chat	not collected	Cercomela familiaris	MLW.4587	32.84	unknown	-117.25	693026	1261	FMNH	False	frozen	11166	1261	feces	gut metagenome	male	Cercomela_familiaris	749906	Cercomela familiaris	Aves	Passeriformes	Muscicapidae	Cercomela
